|soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|phn|prompt|start|end
429|si2143|CDD0|TRN|TIMIT/TRAIN/DR3/MCDD0/SI2143.wav|TIMIT/TRAIN/DR3/MCDD0/SI2143.wrd|TIMIT/TRAIN/DR3/MCDD0/SI2143.phn|TIMIT/TRAIN/DR3/MCDD0/SI2143.txt|M|North Midland|30|03/19/86|05/04/55|187.96|WHT|BS |h# hh w ay pcl p uh tcl s ax tcl ch ax hh ay v ae y uw ao n bcl b iy ng tcl t aa pcl d ao gcl h#|Why put such a high value on being top|0|44032
470|sa1|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SA1.wav|TIMIT/TRAIN/DR2/MCEW0/SA1.wrd|TIMIT/TRAIN/DR2/MCEW0/SA1.phn|TIMIT/TRAIN/DR2/MCEW0/SA1.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# sh iy hv eh dcl jh axr dcl d aa r kcl k s uw tcl ix ng gcl g r iy s iy w aa sh epi w ao dx axr q ao l y ih axr h#|She had your dark suit in greasy wash water all|0|73216
471|sa2|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SA2.wav|TIMIT/TRAIN/DR2/MCEW0/SA2.wrd|TIMIT/TRAIN/DR2/MCEW0/SA2.phn|TIMIT/TRAIN/DR2/MCEW0/SA2.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# d ow n ae s kcl m ix dx ix kcl k eh r iy ix n q ao l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|56730
472|sx362|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SX362.wav|TIMIT/TRAIN/DR2/MCEW0/SX362.wrd|TIMIT/TRAIN/DR2/MCEW0/SX362.phn|TIMIT/TRAIN/DR2/MCEW0/SX362.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# dh iy ih n oy ih ng r ae kcl k uw n s epi l ih pcl t ih n dcl d ix f ih l z gcl g aa r dcl en eh v r ix n ay tcl h#|The annoying raccoons slipped into Phil's garden every|0|73524
473|sx92|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SX92.wav|TIMIT/TRAIN/DR2/MCEW0/SX92.wrd|TIMIT/TRAIN/DR2/MCEW0/SX92.phn|TIMIT/TRAIN/DR2/MCEW0/SX92.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# q ax l aa r dcl jh hh aw s ow l n iy dcl z epi l aa tcl s ax v ax pcl p l ay ix n s ix s h#|A large household needs lots of|0|54170
474|sx272|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SX272.wav|TIMIT/TRAIN/DR2/MCEW0/SX272.wrd|TIMIT/TRAIN/DR2/MCEW0/SX272.phn|TIMIT/TRAIN/DR2/MCEW0/SX272.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# q ax l aw iy tcl ch tcl ch ay ax l dcl d ix hv eh v ax n ay s pcl p aa pcl h#|Allow each child to have an ice|0|50791
475|sx452|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SX452.wav|TIMIT/TRAIN/DR2/MCEW0/SX452.wrd|TIMIT/TRAIN/DR2/MCEW0/SX452.phn|TIMIT/TRAIN/DR2/MCEW0/SX452.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# q ix n dcl d iy v eh l ax pcl p ix ng f ih l m pau m ix n iy tcl t aa kcl k s ix kcl k eh m ax kcl k el z axr y ux z dcl d h#|In developing film, many toxic chemicals are|0|65024
476|sx182|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SX182.wav|TIMIT/TRAIN/DR2/MCEW0/SX182.wrd|TIMIT/TRAIN/DR2/MCEW0/SX182.phn|TIMIT/TRAIN/DR2/MCEW0/SX182.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# th ih kcl gcl g l uw q uw z d aw dx ah dh ax tcl t ux bcl h#|Thick glue oozed out of the|0|45773
477|si812|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SI812.wav|TIMIT/TRAIN/DR2/MCEW0/SI812.wrd|TIMIT/TRAIN/DR2/MCEW0/SI812.phn|TIMIT/TRAIN/DR2/MCEW0/SI812.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# n iy dcl d f axr n aa v el tcl t iy m ey bcl b iy ih s ih m pcl t em ax v kcl k ah l ch axr el f ax tcl t iy gcl g ix n q ix n s tcl t ix bcl b ih l ax tcl t iy h#|Need for novelty may be a symptom of cultural fatigue and|0|84173
478|si1442|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SI1442.wav|TIMIT/TRAIN/DR2/MCEW0/SI1442.wrd|TIMIT/TRAIN/DR2/MCEW0/SI1442.phn|TIMIT/TRAIN/DR2/MCEW0/SI1442.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# dh ax-h dcl d ey dx ah q aa r pcl p r ix z eh nx ih dcl d ix n l ih s q eh n tcl t ey bcl b el s h#|The data are presented in lists and|0|52429
479|si2072|CEW0|TRN|TIMIT/TRAIN/DR2/MCEW0/SI2072.wav|TIMIT/TRAIN/DR2/MCEW0/SI2072.wrd|TIMIT/TRAIN/DR2/MCEW0/SI2072.phn|TIMIT/TRAIN/DR2/MCEW0/SI2072.txt|M|Northern|46|03/06/86|07/09/39|187.96|WHT|MS |h# hh ix r iy tcl ch epi w ah n s epi m ao r en dcl d ax dh ix kcl k aa r pcl p ix tcl b ae gcl g em bcl b r ao dx ah pcl p ax pcl p ae k ix dcl jh ax v w iy nx axr s h#|He reached once more into the carpet bag and brought up a package of|0|67277
480|sa1|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SA1.wav|TIMIT/TRAIN/DR5/MCHL0/SA1.wrd|TIMIT/TRAIN/DR5/MCHL0/SA1.phn|TIMIT/TRAIN/DR5/MCHL0/SA1.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# sh iy hv eh dcl d y er dcl d aa r kcl k s ux tcl q ix ng gcl g r iy s iy hh w aa sh epi w ao dx axr q ao l y ih er h#|She had your dark suit in greasy wash water all|0|52429
481|sa2|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SA2.wav|TIMIT/TRAIN/DR5/MCHL0/SA2.wrd|TIMIT/TRAIN/DR5/MCHL0/SA2.phn|TIMIT/TRAIN/DR5/MCHL0/SA2.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# d ow nx ae s epi m iy dx ix kcl k ih r ix n q oy l iy r ae gcl g l ay kcl dh ae q h#|Don't ask me to carry an oily rag like|0|41677
482|sx267|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX267.wav|TIMIT/TRAIN/DR5/MCHL0/SX267.wrd|TIMIT/TRAIN/DR5/MCHL0/SX267.phn|TIMIT/TRAIN/DR5/MCHL0/SX267.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# d r ao q eh v r iy q aw dx er l ay n f er s tcl t pau dh ih n f ih l ih n ih n tcl t ih r ix axr h#|Draw every outer line first, then fill in the|0|54580
483|sx447|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX447.wav|TIMIT/TRAIN/DR5/MCHL0/SX447.wrd|TIMIT/TRAIN/DR5/MCHL0/SX447.phn|TIMIT/TRAIN/DR5/MCHL0/SX447.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# f er s tcl t pau ae dcl m ih l kcl t ix dh ix sh r eh dx ix dcl ch iy z h#|First add milk to the shredded|0|38605
484|sx177|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX177.wav|TIMIT/TRAIN/DR5/MCHL0/SX177.wrd|TIMIT/TRAIN/DR5/MCHL0/SX177.phn|TIMIT/TRAIN/DR5/MCHL0/SX177.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# d ah z kcl k r iy ow l kcl k uh kcl k iy ng y ux z kcl k er iy h#|Does Creole cooking use|0|30925
485|sx357|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX357.wav|TIMIT/TRAIN/DR5/MCHL0/SX357.wrd|TIMIT/TRAIN/DR5/MCHL0/SX357.phn|TIMIT/TRAIN/DR5/MCHL0/SX357.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# dh ax m oy s tcl ch er en m aa q ay z ix z f em q ay dcl d r aa pcl s pau n aa tcl f em tcl t ih axr z h#|The moisture in my eyes is from eyedrops, not from|0|53146
486|sx87|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX87.wav|TIMIT/TRAIN/DR5/MCHL0/SX87.wrd|TIMIT/TRAIN/DR5/MCHL0/SX87.phn|TIMIT/TRAIN/DR5/MCHL0/SX87.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# p r ih m ix dx ix v tcl t r ay bcl z hh eh v ix n q ah pcl b iy tcl q ae dx ix tcl t ux dcl h#|Primitive tribes have an upbeat|0|38093
487|si1404|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SI1404.wav|TIMIT/TRAIN/DR5/MCHL0/SI1404.wrd|TIMIT/TRAIN/DR5/MCHL0/SI1404.phn|TIMIT/TRAIN/DR5/MCHL0/SI1404.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# th ih ng kcl k ix ng dh ix q eh v ax dx ix n s ih n s ix f ih sh en tcl t ax-h gcl g ih dx ix kcl k ix n v ih kcl sh ix n pau hh iy l ey dx er r ih l iy s tcl t hh ix m h#|Thinking the evidence insufficient to get a conviction, he later released|0|65229
488|si1347|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SI1347.wav|TIMIT/TRAIN/DR5/MCHL0/SI1347.wrd|TIMIT/TRAIN/DR5/MCHL0/SI1347.phn|TIMIT/TRAIN/DR5/MCHL0/SI1347.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# ax gcl g eh n dh ax q ae nx el tcl t ih s ix dx iy ix v dh ix tcl t ux kcl k er v z gcl g ih r ih n tcl t iy z dh ix q s ah tcl ch ih nx axr v el z ax gcl z ih s tcl t h#|Again, the analyticity of the two curves guarantees that such intervals|0|80487
489|si1977|CHL0|TRN|TIMIT/TRAIN/DR5/MCHL0/SI1977.wav|TIMIT/TRAIN/DR5/MCHL0/SI1977.wrd|TIMIT/TRAIN/DR5/MCHL0/SI1977.phn|TIMIT/TRAIN/DR5/MCHL0/SI1977.txt|M|Southern|25|02/24/86|12/11/60|190.5|WHT|HS |h# hh iy f ao tcl dh ax pcl p ae nx ix kcl k q ax v er dx ix gcl g ow h#|He fought the panic of|0|30618
530|sa1|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SA1.wav|TIMIT/TRAIN/DR5/MCLM0/SA1.wrd|TIMIT/TRAIN/DR5/MCLM0/SA1.phn|TIMIT/TRAIN/DR5/MCLM0/SA1.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# sh iy hv eh dcl jh er dcl d aa r kcl k s ux tcl t ix ng gcl g r iy z iy w ao r sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|50893
531|sa2|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SA2.wav|TIMIT/TRAIN/DR5/MCLM0/SA2.wrd|TIMIT/TRAIN/DR5/MCLM0/SA2.phn|TIMIT/TRAIN/DR5/MCLM0/SA2.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# d ow nx ae s kcl k m iy dx ix kcl k eh r ix ax n ow l ix r eh gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|40551
532|sx376|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SX376.wav|TIMIT/TRAIN/DR5/MCLM0/SX376.wrd|TIMIT/TRAIN/DR5/MCLM0/SX376.phn|TIMIT/TRAIN/DR5/MCLM0/SX376.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# w ih m ix n m ey n eh v axr bcl b ix kcl k ah ng kcl k ax m pcl p l iy tcl l iy kcl k w el tcl t ax m eh n h#|Women may never become completely equal to|0|39424
533|sx106|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SX106.wav|TIMIT/TRAIN/DR5/MCLM0/SX106.wrd|TIMIT/TRAIN/DR5/MCLM0/SX106.phn|TIMIT/TRAIN/DR5/MCLM0/SX106.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# q eh hv y ux dcl jh tcl t ae pcl p ix sh tcl t r ix hv ah ng ix nx axr hh ah l w ey h#|A huge tapestry hung in her|0|35431
534|sx286|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SX286.wav|TIMIT/TRAIN/DR5/MCLM0/SX286.wrd|TIMIT/TRAIN/DR5/MCLM0/SX286.phn|TIMIT/TRAIN/DR5/MCLM0/SX286.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# q ih nx eh v r ih m ey dcl jh axr kcl k l ow v axr l iy f tcl t r ae f ix kcl k s ah m tcl t ay m z gcl g eh tcl s bcl b ae kcl t ah pcl p h#|In every major cloverleaf, traffic sometimes gets backed|0|52532
535|sx16|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SX16.wav|TIMIT/TRAIN/DR5/MCLM0/SX16.wrd|TIMIT/TRAIN/DR5/MCLM0/SX16.phn|TIMIT/TRAIN/DR5/MCLM0/SX16.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# q ey r ow l el v w ay axr l ey n ih axr dh ax w ao l h#|A roll of wire lay near the|0|30823
536|sx196|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SX196.wav|TIMIT/TRAIN/DR5/MCLM0/SX196.wrd|TIMIT/TRAIN/DR5/MCLM0/SX196.phn|TIMIT/TRAIN/DR5/MCLM0/SX196.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# hh aw dcl d ux q ao r sh tcl ch axr zh epi m ey kcl p er l dcl d z h#|How do oysters make|0|27853
537|si826|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SI826.wav|TIMIT/TRAIN/DR5/MCLM0/SI826.wrd|TIMIT/TRAIN/DR5/MCLM0/SI826.phn|TIMIT/TRAIN/DR5/MCLM0/SI826.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# k ao sh en kcl k en tcl t ih n y ux s ix dcl m ih nx ax sh tcl t r ey sh en ix z epi n aa dcl r eh kcl k em eh n d ix f ax l ae kcl t ey dx eng kcl k aw z h#|Caution: continuous administration is not recommended for lactating|0|57549
538|si1456|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SI1456.wav|TIMIT/TRAIN/DR5/MCLM0/SI1456.wrd|TIMIT/TRAIN/DR5/MCLM0/SI1456.phn|TIMIT/TRAIN/DR5/MCLM0/SI1456.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# dh iy z eh er axr gcl g ae sh bcl b ah bcl b ax sh epi m ey kcl k hh ay l ix f ah ng kcl sh epi en el th er m el bcl b eh r ix axr z h#|These air or gas bubbles make highly functional thermal|0|49050
539|si2086|CLM0|TRN|TIMIT/TRAIN/DR5/MCLM0/SI2086.wav|TIMIT/TRAIN/DR5/MCLM0/SI2086.wrd|TIMIT/TRAIN/DR5/MCLM0/SI2086.phn|TIMIT/TRAIN/DR5/MCLM0/SI2086.txt|M|Southern|40|03/10/86|11/28/45|190.5|WHT|BS |h# ae bcl b s el uw sh en f ao r hv ix z l ay hh h#|Absolution for his|0|43930
580|sa1|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SA1.wav|TIMIT/TRAIN/DR7/MCRE0/SA1.wrd|TIMIT/TRAIN/DR7/MCRE0/SA1.phn|TIMIT/TRAIN/DR7/MCRE0/SA1.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# sh iy hv ae dcl y er dcl d aa r kcl k s ux q ih ng gcl g r iy s iy w ao sh epi w ao dx er ao l y ih er h#|She had your dark suit in greasy wash water all|0|54580
581|sa2|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SA2.wav|TIMIT/TRAIN/DR7/MCRE0/SA2.wrd|TIMIT/TRAIN/DR7/MCRE0/SA2.phn|TIMIT/TRAIN/DR7/MCRE0/SA2.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# d ow n ae s kcl m iy tcl t ix kcl k er iy ix n ao l iy r ae gcl l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|46593
582|sx41|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SX41.wav|TIMIT/TRAIN/DR7/MCRE0/SX41.wrd|TIMIT/TRAIN/DR7/MCRE0/SX41.phn|TIMIT/TRAIN/DR7/MCRE0/SX41.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# eh dx ih kcl k ih tcl m ae n dcl d ey tcl s kcl k em pcl p l ay ix n s w ix th ix gcl z ih s tcl t ix n r eh gcl g y ix l ey sh en s h#|Etiquette mandates compliance with existing|0|55707
583|sx221|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SX221.wav|TIMIT/TRAIN/DR7/MCRE0/SX221.wrd|TIMIT/TRAIN/DR7/MCRE0/SX221.phn|TIMIT/TRAIN/DR7/MCRE0/SX221.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# k ao r iy ix tcl t ae kcl dh ax-h pcl p r aa dcl jh eh kcl uh dh eh kcl s tcl t r ix dcl d ax-h tcl t axr m ix n ey sh en h#|Cory attacked the project with extra|0|52942
584|sx401|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SX401.wav|TIMIT/TRAIN/DR7/MCRE0/SX401.wrd|TIMIT/TRAIN/DR7/MCRE0/SX401.phn|TIMIT/TRAIN/DR7/MCRE0/SX401.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# dh ix tcl t ae kcl k s iy kcl k ae bcl b r ow kcl d aw nx ix n kcl k ao z ax tcl t r ae f ix kcl jh ae m h#|The taxicab broke down and caused a traffic|0|48539
585|sx131|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SX131.wav|TIMIT/TRAIN/DR7/MCRE0/SX131.wrd|TIMIT/TRAIN/DR7/MCRE0/SX131.phn|TIMIT/TRAIN/DR7/MCRE0/SX131.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# w iy pcl p l ae n tcl t ux bcl b ih l dx ah n ux bcl b eh v r ix dcl jh pcl p l ae n tcl h#|We plan to build a new beverage|0|40449
586|sx24|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SX24.wav|TIMIT/TRAIN/DR7/MCRE0/SX24.wrd|TIMIT/TRAIN/DR7/MCRE0/SX24.phn|TIMIT/TRAIN/DR7/MCRE0/SX24.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# ao dh ow ao w ax z ax l ow n pau w iy s er v ay v h#|Although always alone, we|0|36558
587|si1725|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SI1725.wav|TIMIT/TRAIN/DR7/MCRE0/SI1725.wrd|TIMIT/TRAIN/DR7/MCRE0/SI1725.phn|TIMIT/TRAIN/DR7/MCRE0/SI1725.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# w ao r n th r ux eh tcl dh ix n iy z h#|Worn through at the|0|25499
588|si1121|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SI1121.wav|TIMIT/TRAIN/DR7/MCRE0/SI1121.wrd|TIMIT/TRAIN/DR7/MCRE0/SI1121.phn|TIMIT/TRAIN/DR7/MCRE0/SI1121.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# ix n iy dh er kcl k ey s pau dh ey dx ux nx aa ax pcl p r iy sh ey tcl dh ax-h pcl p r ay v ax tcl d ix tcl t eh kcl k tcl t ih v z iy l h#|In either case, they do not appreciate the private detective's|0|58881
589|si1751|CRE0|TRN|TIMIT/TRAIN/DR7/MCRE0/SI1751.wav|TIMIT/TRAIN/DR7/MCRE0/SI1751.wrd|TIMIT/TRAIN/DR7/MCRE0/SI1751.phn|TIMIT/TRAIN/DR7/MCRE0/SI1751.txt|M|Western|25|01/22/86|09/09/60|182.88|WHT|BS |h# w ah n m ao r m ah dx el hv eh dx ih dcl p l ey l ay kcl k dh ae w ah n ih n dh ey dcl b iy l iy dx iy ng hv ih m ax w ey h#|One more muddleheaded play like that one and they'd be leading him|0|61953
610|sa1|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SA1.wav|TIMIT/TRAIN/DR7/MCTH0/SA1.wrd|TIMIT/TRAIN/DR7/MCTH0/SA1.phn|TIMIT/TRAIN/DR7/MCTH0/SA1.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# sh iy hv ae dcl jh er dcl d aa r kcl k s ux q ix n gcl g r iy s iy w ao sh epi w ao dx axr q ao l y ih axr h#|She had your dark suit in greasy wash water all|0|53760
611|sa2|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SA2.wav|TIMIT/TRAIN/DR7/MCTH0/SA2.wrd|TIMIT/TRAIN/DR7/MCTH0/SA2.phn|TIMIT/TRAIN/DR7/MCTH0/SA2.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# d ow n q ae s epi m iy tcl t ix kcl k eh r iy ix n q oy l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|44237
612|sx129|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SX129.wav|TIMIT/TRAIN/DR7/MCTH0/SX129.wrd|TIMIT/TRAIN/DR7/MCTH0/SX129.phn|TIMIT/TRAIN/DR7/MCTH0/SX129.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# q ey ng gcl g ao r ax kcl k ae tcl s axr f er iy axr dh ix n s ay m iy epi s h#|Angora cats are furrier than|0|44237
613|sx309|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SX309.wav|TIMIT/TRAIN/DR7/MCTH0/SX309.wrd|TIMIT/TRAIN/DR7/MCTH0/SX309.phn|TIMIT/TRAIN/DR7/MCTH0/SX309.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# dh ax pcl p r ux f dh ix q y ux aa r s iy kcl k iy n q ix z n aa q ax v eh l ax bcl b el ix n bcl b uh kcl k s h#|The proof that you are seeking is not available in|0|50791
614|sx39|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SX39.wav|TIMIT/TRAIN/DR7/MCTH0/SX39.wrd|TIMIT/TRAIN/DR7/MCTH0/SX39.phn|TIMIT/TRAIN/DR7/MCTH0/SX39.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# b aa r bcl z gcl g ow l dcl b r ey s l ix tcl w ax z ix gcl g r ae dcl jh uw w ey sh en pcl p r eh z en tcl h#|Barb's gold bracelet was a graduation|0|48231
615|sx219|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SX219.wav|TIMIT/TRAIN/DR7/MCTH0/SX219.wrd|TIMIT/TRAIN/DR7/MCTH0/SX219.phn|TIMIT/TRAIN/DR7/MCTH0/SX219.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# n aa n pcl p r aa f ix q ao r gcl ix n ih z ey sh en z hv ae f r iy kcl k w ix n tcl f ah n dcl r ey z axr z h#|Nonprofit organizations have frequent fund|0|49664
616|sx399|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SX399.wav|TIMIT/TRAIN/DR7/MCTH0/SX399.wrd|TIMIT/TRAIN/DR7/MCTH0/SX399.phn|TIMIT/TRAIN/DR7/MCTH0/SX399.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# dh ey ix s ux m n ow bcl b er gcl l axr w el q eh v axr q eh n tcl t axr hh ih axr h#|They assume no burglar will ever enter|0|38503
617|si579|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SI579.wav|TIMIT/TRAIN/DR7/MCTH0/SI579.wrd|TIMIT/TRAIN/DR7/MCTH0/SI579.phn|TIMIT/TRAIN/DR7/MCTH0/SI579.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# y ux zh uw l iy pau dh ey tcl t ih dx axr l aw dcl d l iy q ae f tcl t axr dh ey ix v pcl p ae s tcl t bcl b ay h#|Usually, they titter loudly after they have passed|0|56628
618|si1209|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SI1209.wav|TIMIT/TRAIN/DR7/MCTH0/SI1209.wrd|TIMIT/TRAIN/DR7/MCTH0/SI1209.phn|TIMIT/TRAIN/DR7/MCTH0/SI1209.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# ix f dcl d ih s ax bcl b ey dcl pau dh axr r ix z ah l q ix z tcl t er m oy l q ix n dcl d kcl k ey aa epi s h#|If disobeyed, the result is turmoil and|0|56116
619|si1839|CTH0|TRN|TIMIT/TRAIN/DR7/MCTH0/SI1839.wav|TIMIT/TRAIN/DR7/MCTH0/SI1839.wrd|TIMIT/TRAIN/DR7/MCTH0/SI1839.phn|TIMIT/TRAIN/DR7/MCTH0/SI1839.txt|M|Western|26|01/31/86|10/16/59|187.96|WHT|MS |h# y ux pcl p iy pcl p el dcl d ow q hv ae v ax dcl jh ah s tcl t ax-h bcl b el v ih zh ix n h#|You people don't have adjustable|0|33690
620|sa1|CTM0|TRN|TIMIT/TRAIN/DR2/MCTM0/SA1.wav|TIMIT/TRAIN/DR2/MCTM0/SA1.wrd|TIMIT/TRAIN/DR2/MCTM0/SA1.phn|TIMIT/TRAIN/DR2/MCTM0/SA1.txt|M|Northern|30|02/24/86|08/29/55|182.88|WHT|HS |h# sh iy hv eh dcl d y er dcl d aa r kcl k s ux tcl t ix n g r iy s iy w aa sh w ao dx er ao l y ih axr h#|She had your dark suit in greasy wash water all|0|53044
621|sa2|CTM0|TRN|TIMIT/TRAIN/DR2/MCTM0/SA2.wav|TIMIT/TRAIN/DR2/MCTM0/SA2.wrd|TIMIT/TRAIN/DR2/MCTM0/SA2.phn|TIMIT/TRAIN/DR2/MCTM0/SA2.txt|M|Northern|30|02/24/86|08/29/55|182.88|WHT|HS |h# d ow n ae s epi m iy tcl t ix kcl k ih r iy ix n oy l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|39834
622|sx270|CTM0|TRN|TIMIT/TRAIN/DR2/MCTM0/SX270.wav|TIMIT/TRAIN/DR2/MCTM0/SX270.wrd|TIMIT/TRAIN/DR2/MCTM0/SX270.phn|TIMIT/TRAIN/DR2/MCTM0/SX270.txt|M|Northern|30|02/24/86|08/29/55|182.88|WHT|HS |h# q aa r hh aa l ix dcl d ey q ey pcl p r ix n z ix v ey l ax bcl b el tcl t uw ah s h#|Are holiday aprons available to|0|36148
623|sx450|CTM0|TRN|TIMIT/TRAIN/DR2/MCTM0/SX450.wav|TIMIT/TRAIN/DR2/MCTM0/SX450.wrd|TIMIT/TRAIN/DR2/MCTM0/SX450.phn|TIMIT/TRAIN/DR2/MCTM0/SX450.txt|M|Northern|30|02/24/86|08/29/55|182.88|WHT|HS |h# r oy q ih gcl n ao r dcl dh ax-h s pcl p er iy ih s dcl d ae dx ax pcl p oy n tcl s q ih n dcl d r ah ix ng dh iy gcl g r ae f h#|Roy ignored the spurious data points in drawing the|0|51815
